"parkingSpaces","size","alarmSystem","gameRoom","furnished","securityCabin","pipedGas","propertyPrice","playGround","swimmingPool","barbecueGrill","score","latitude","longitude","bedrooms","monthlyFees","rentalPrice","propertyType","steamRoom","gym","neighborhood","id","suites","permanentDoorman","m2RentalPrice","link"
0,55,"False","False","False","False","False",0,"False","False","False",84.29,-19.9373717,-44.0055286,2,0,590,"apartamento","False","False","joao-pinheiro",68657,0,"False",10.7272727272727,"https://www.netimoveis.com/imovel/dummy/68657"
0,55,"False","False","False","False","False",0,"False","False","False",84.29,-19.9373717,-44.0055286,2,0,590,"apartamento","False","False","vila-oeste",68657,0,"False",10.7272727272727,"https://www.netimoveis.com/imovel/dummy/68657"
1,54,"False","False","False","False","False",0,"False","False","False",84.29,-19.9278959,-43.9932171,2,256,750,"apartamento","False","False","coracao-eucaristico",180273,0,"False",13.8888888888889,"https://www.netimoveis.com/imovel/dummy/180273"
1,46,"False","False","False","False","False",0,"False","False","False",84.29,-19.9421354,-43.9942597,2,200,850,"apartamento","False","False","gameleira",642415,0,"False",18.4782608695652,"https://www.netimoveis.com/imovel/dummy/642415"
1,46,"False","False","False","False","False",0,"False","False","False",84.29,-19.9421354,-43.9942597,2,200,850,"apartamento","False","False","nova-gameleira",642415,0,"False",18.4782608695652,"https://www.netimoveis.com/imovel/dummy/642415"
1,80,"False","False","False","False","True",0,"False","False","False",84.29,-19.8801266,-43.9970711,3,270,1000,"apartamento","False","False","castelo",339283,0,"False",12.5,"https://www.netimoveis.com/imovel/dummy/339283"
0,82.23,"False","False","False","False","False",0,"False","False","False",84.29,-19.913562,-43.929904,2,460,1100,"apartamento","False","False","floresta",466688,0,"True",13.3771129757996,"https://www.netimoveis.com/imovel/dummy/466688"
1,70,"False","False","False","False","True",0,"False","False","False",84.29,-19.9050542,-43.9327714,3,212.4,1200,"apartamento","False","False","floresta",37722,1,"False",17.1428571428571,"https://www.netimoveis.com/imovel/dummy/37722"
1,75,"False","False","False","False","False",0,"True","True","True",84.29,0,0,2,789.3,1300,"apartamento","True","False","floresta",309384,0,"True",17.3333333333333,"https://www.netimoveis.com/imovel/dummy/309384"
1,95,"False","False","False","False","False",0,"False","False","False",84.29,-19.9254159,-43.9028598,3,0,1400,"apartamento","False","False","paraiso",648166,0,"False",14.7368421052632,"https://www.netimoveis.com/imovel/dummy/648166"
1,90,"False","False","False","False","False",0,"False","False","False",84.29,-19.9254159,-43.9028598,3,0,1400,"apartamento","False","False","paraiso",648184,0,"False",15.5555555555556,"https://www.netimoveis.com/imovel/dummy/648184"
1,65,"False","False","True","False","False",0,"False","False","False",84.29,-19.9462993,-43.9263335,3,391.54,1400,"apartamento","False","False","anchieta",696634,0,"False",21.5384615384615,"https://www.netimoveis.com/imovel/dummy/696634"
1,65,"False","False","True","False","False",0,"False","False","False",84.29,-19.9462993,-43.9263335,3,391.54,1400,"apartamento","False","False","cruzeiro",696634,0,"False",21.5384615384615,"https://www.netimoveis.com/imovel/dummy/696634"
1,45,"False","False","False","False","False",0,"False","False","False",83.97,-19.9551847,-43.9804272,3,300,800,"apartamento","False","False","marajo",418371,0,"True",17.7777777777778,"https://www.netimoveis.com/imovel/dummy/418371"
0,40,"False","False","False","False","False",0,"False","False","False",83.93,-19.9824347,-44.0043305,1,0,450,"apartamento","False","False","milionarios",367321,0,"False",11.25,"https://www.netimoveis.com/imovel/dummy/367321"
2,65,"False","False","False","False","True",0,"True","True","True",83.9,-19.9504106,-43.9569212,2,867.5,1200,"apartamento","True","False","luxemburgo",514151,1,"False",18.4615384615385,"https://www.netimoveis.com/imovel/dummy/514151"
1,110,"False","False","False","False","False",0,"False","False","True",83.57,-19.8729956,-43.8998464,2,0,1100,"apartamento","False","False","goiania",588170,1,"False",10,"https://www.netimoveis.com/imovel/dummy/588170"
1,110,"False","False","False","False","False",0,"False","False","True",83.57,-19.8729956,-43.8998464,2,0,1100,"apartamento","False","False","ana-lucia",588170,1,"False",10,"https://www.netimoveis.com/imovel/dummy/588170"
2,120,"False","False","False","False","True",0,"False","False","True",83.57,-19.9369653,-43.9646834,3,900,1700,"apartamento","False","False","barroca",554816,1,"True",14.1666666666667,"https://www.netimoveis.com/imovel/dummy/554816"
2,120,"False","False","False","False","True",0,"False","False","True",83.57,-19.9369653,-43.9646834,3,900,1700,"apartamento","False","False","grajau",554816,1,"True",14.1666666666667,"https://www.netimoveis.com/imovel/dummy/554816"
1,43,"False","False","False","False","True",0,"False","True","False",83.4,-19.9325292,-44.0232458,2,194,550,"apartamento","False","False","california",672535,0,"True",12.7906976744186,"https://www.netimoveis.com/imovel/dummy/672535"
1,43,"False","False","False","False","True",0,"False","True","False",83.4,-19.9325292,-44.0232458,2,194,550,"apartamento","False","False","camargos",672535,0,"True",12.7906976744186,"https://www.netimoveis.com/imovel/dummy/672535"
1,50,"False","False","False","False","True",0,"False","True","True",83.33,-19.9325292,-44.0232458,2,193,600,"apartamento","False","False","california",676315,0,"True",12,"https://www.netimoveis.com/imovel/dummy/676315"
1,50,"False","False","False","False","True",0,"False","True","True",83.33,-19.9325292,-44.0232458,2,193,600,"apartamento","False","False","camargos",676315,0,"True",12,"https://www.netimoveis.com/imovel/dummy/676315"
0,90,"False","False","False","False","False",0,"False","False","False",83,-7.0170641,-37.2759937,3,0,1100,"apartamento","False","False","diamante",434214,1,"False",12.2222222222222,"https://www.netimoveis.com/imovel/dummy/434214"
1,90,"False","False","False","False","True",0,"False","False","False",83,-19.9403716,-43.9125694,3,230,1200,"apartamento","False","False","serra",496700,1,"False",13.3333333333333,"https://www.netimoveis.com/imovel/dummy/496700"
0,112,"False","False","False","False","False",0,"False","False","False",82.86,-19.9812555,-44.0021644,1,0,450,"apartamento","False","False","milionarios",488630,0,"False",4.01785714285714,"https://www.netimoveis.com/imovel/dummy/488630"
0,50,"False","False","False","False","False",0,"False","False","False",82.86,-19.8995821,-44.016323,2,0,690,"apartamento","False","False","gloria",666995,0,"False",13.8,"https://www.netimoveis.com/imovel/dummy/666995"
0,50,"False","False","False","False","False",0,"False","False","False",82.86,-19.8995821,-44.016323,2,0,690,"apartamento","False","False","sao-salvador",666995,0,"False",13.8,"https://www.netimoveis.com/imovel/dummy/666995"
1,54,"False","False","False","False","False",0,"False","False","False",82.86,-19.9145164,-43.9471321,2,260,750,"apartamento","False","False","carlos-prates",409856,0,"True",13.8888888888889,"https://www.netimoveis.com/imovel/dummy/409856"
0,28,"False","False","False","False","False",0,"False","False","False",82.86,-19.9213725,-43.9143911,1,0,850,"apartamento","False","False","santa-efigenia",690317,0,"False",30.3571428571429,"https://www.netimoveis.com/imovel/dummy/690317"
1,90,"False","False","False","False","False",0,"False","False","False",82.86,-19.9244728,-43.9913919,3,300,850,"apartamento","False","False","coracao-eucaristico",88846,0,"False",9.44444444444444,"https://www.netimoveis.com/imovel/dummy/88846"
1,90,"False","False","False","False","False",0,"False","False","False",82.86,-19.9244728,-43.9913919,3,300,850,"apartamento","False","False","dom-cabral",88846,0,"False",9.44444444444444,"https://www.netimoveis.com/imovel/dummy/88846"
1,100,"False","False","False","False","False",0,"False","False","False",82.86,-19.921836,-43.978288,3,210,900,"apartamento","False","False","padre-eustaquio",69840,0,"False",9,"https://www.netimoveis.com/imovel/dummy/69840"
0,70,"False","False","False","False","False",0,"False","False","False",82.86,-19.9398309,-43.9812312,2,200,900,"apartamento","False","False","salgado-filho",400782,0,"False",12.8571428571429,"https://www.netimoveis.com/imovel/dummy/400782"
2,100,"False","False","False","False","False",0,"False","False","False",82.86,-19.9402156,-43.9796936,2,180,1000,"apartamento","False","False","salgado-filho",147265,1,"True",10,"https://www.netimoveis.com/imovel/dummy/147265"
1,85,"False","False","False","False","True",0,"False","False","False",82.86,-19.9220008,-43.977052,3,317.77,1200,"apartamento","False","False","padre-eustaquio",132809,1,"False",14.1176470588235,"https://www.netimoveis.com/imovel/dummy/132809"
1,60,"False","False","False","False","False",0,"False","False","False",82.86,-19.939739,-43.981008,3,0,1300,"apartamento","False","False","nova-suissa",137588,0,"False",21.6666666666667,"https://www.netimoveis.com/imovel/dummy/137588"
0,100,"False","False","False","False","False",0,"False","False","False",82.86,-19.9208882,-43.9521633,3,376,1350,"apartamento","False","False","barro-preto",97066,0,"True",13.5,"https://www.netimoveis.com/imovel/dummy/97066"
2,107.54,"False","False","False","False","False",0,"True","True","False",82.86,-19.9362028,-43.9229802,3,1290,1800,"apartamento","False","False","serra",513167,1,"True",16.7379579691278,"https://www.netimoveis.com/imovel/dummy/513167"
1,78,"False","False","False","False","True",0,"False","False","True",82.86,-19.927971,-43.93812,2,567,2100,"apartamento","True","True","boa-viagem",700216,0,"True",26.9230769230769,"https://www.netimoveis.com/imovel/dummy/700216"
1,78,"False","False","False","False","True",0,"False","False","True",82.86,-19.927971,-43.93812,2,567,2100,"apartamento","True","True","lourdes",700216,0,"True",26.9230769230769,"https://www.netimoveis.com/imovel/dummy/700216"
2,130,"False","False","False","False","False",0,"False","False","False",82.86,-19.9405093,-43.9636944,4,500,2500,"apartamento","False","False","grajau",98079,1,"False",19.2307692307692,"https://www.netimoveis.com/imovel/dummy/98079"
2,132,"False","False","False","False","True",0,"True","False","False",82.86,-19.946036,-43.9227,4,1409,2500,"apartamento","False","False","mangabeiras",47385,0,"True",18.9393939393939,"https://www.netimoveis.com/imovel/dummy/47385"
2,132,"False","False","False","False","True",0,"True","False","False",82.86,-19.946036,-43.9227,4,1409,2500,"apartamento","False","False","serra",47385,0,"True",18.9393939393939,"https://www.netimoveis.com/imovel/dummy/47385"
1,120,"False","False","False","False","False",380000,"False","False","False",82.5,-19.9461197,-43.972543,2,250,1700,"cobertura","False","False","jardim-america",687055,0,"False",14.1666666666667,"https://www.netimoveis.com/imovel/dummy/687055"
1,55,"False","False","False","False","False",0,"False","False","False",82.38,-19.930983,-43.998215,2,120,900,"apartamento","False","False","joao-pinheiro",344239,0,"False",16.3636363636364,"https://www.netimoveis.com/imovel/dummy/344239"
1,90,"False","False","False","False","True",0,"True","True","False",82.14,-19.9279029,-43.9707327,3,638,1000,"apartamento","False","False","nova-suissa",398772,1,"True",11.1111111111111,"https://www.netimoveis.com/imovel/dummy/398772"
1,90,"False","False","False","False","True",0,"True","True","False",82.14,-19.9279029,-43.9707327,3,638,1000,"apartamento","False","False","prado",398772,1,"True",11.1111111111111,"https://www.netimoveis.com/imovel/dummy/398772"
1,95.58,"False","False","False","False","False",0,"False","False","False",81.79,-19.9774934,-44.016385,3,242,2000,"apartamento","False","False","barreiro",406733,1,"False",20.9248796819418,"https://www.netimoveis.com/imovel/dummy/406733"
0,42,"False","False","False","False","False",0,"False","False","False",81.68,-19.9129956,-43.9840013,2,180,750,"apartamento","False","False","padre-eustaquio",682911,0,"False",17.8571428571429,"https://www.netimoveis.com/imovel/dummy/682911"
1,46,"False","False","False","True","False",0,"False","False","False",81.57,-19.9486747,-44.0175397,2,215,620,"apartamento","False","False","camargos",514565,0,"True",13.4782608695652,"https://www.netimoveis.com/imovel/dummy/514565"
1,50,"False","False","False","False","True",0,"False","False","False",81.43,-19.9506864,-43.9337309,2,192.79,500,"apartamento","False","True","california",680537,0,"True",10,"https://www.netimoveis.com/imovel/dummy/680537"
1,50,"False","False","False","False","True",0,"False","False","False",81.43,-19.9506864,-43.9337309,2,192.79,500,"apartamento","False","True","camargos",680537,0,"True",10,"https://www.netimoveis.com/imovel/dummy/680537"
1,50,"False","False","False","True","False",0,"False","False","False",81.43,-19.9407558,-44.0145869,2,200,500,"apartamento","False","False","camargos",622834,0,"True",10,"https://www.netimoveis.com/imovel/dummy/622834"
0,41,"False","False","False","False","False",0,"False","False","False",81.43,-19.8855087,-43.8991546,1,0,650,"kitchenette","False","False","boa-vista",660868,1,"False",15.8536585365854,"https://www.netimoveis.com/imovel/dummy/660868"
0,41,"False","False","False","False","False",0,"False","False","False",81.43,-19.8855087,-43.8991546,1,0,650,"kitchenette","False","False","nova-vista",660868,1,"False",15.8536585365854,"https://www.netimoveis.com/imovel/dummy/660868"
0,55,"False","False","False","False","False",0,"False","False","False",81.43,-19.9376589,-44.0040478,2,70,750,"apartamento","False","False","vila-oeste",666727,0,"False",13.6363636363636,"https://www.netimoveis.com/imovel/dummy/666727"
1,90,"False","False","False","False","False",0,"True","True","False",81.43,-19.9177452,-43.9309147,3,751.63,1400,"apartamento","True","False","floresta",517930,1,"True",15.5555555555556,"https://www.netimoveis.com/imovel/dummy/517930"
3,160,"False","False","False","False","False",0,"False","False","True",81.43,-19.9817027,-44.0194502,3,500,1500,"area-privativa","False","False","barreiro",697521,1,"False",9.375,"https://www.netimoveis.com/imovel/dummy/697521"
2,130,"False","False","False","False","True",0,"False","False","False",81.43,-19.945312,-43.924023,4,580,2000,"apartamento","False","False","cruzeiro",78542,1,"False",15.3846153846154,"https://www.netimoveis.com/imovel/dummy/78542"
